id,day,scenario_label,area,area_label,group_size,arrival_time,hour,stay_duration_minutes,seating_preference,seating_preference_label,result_level,result_label,score,candidate_count,top_store_name,top_store_category,top_store_total_seats,top_store_free_seats,top_store_occupied_seats,top_store_occupancy_ratio,top_store_max_contiguous,top_store_max_open_contiguous,top_store_max_split,top_store_available_tables,plan_kind,plan_table_count,occupancy_blocked,blocked_store_count,blocked_store_names,top_reason
req-00100,3,MT 뒤풀이,food_street,먹자골목,11,22:28,22시대,172,together,붙어 앉기 선호,inquiry_recommended,문의 권장,40.27,2,큰마당호프,호프,54,30,24,0.4444,18,16,54,8,together_combined,3,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00090,3,동아리 소모임,station,역 앞,5,22:29,22시대,116,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,4,26,0.8667,10,4,30,2,none,0,true,1,조용한룸,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00071,3,조모임 뒤풀이,back_gate,후문,8,22:37,22시대,151,split_ok,일부 분리 가능,split_only,분리 착석 가능,52.67,2,골목분식포차,분식포차,14,10,4,0.2857,4,4,14,3,split,2,true,1,둥근테이블,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00084,3,조모임 뒤풀이,food_street,먹자골목,6,22:37,22시대,108,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,85.67,2,큰마당호프,호프,54,30,24,0.4444,18,16,54,8,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00096,3,동아리 소모임,station,역 앞,6,22:37,22시대,143,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,58.3,1,작은잔,바,18,12,6,0.3333,4,4,18,4,split,2,true,1,조용한룸,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00086,3,조모임 뒤풀이,front_gate,정문,8,22:41,22시대,95,together,붙어 앉기 선호,inquiry_recommended,문의 권장,43.85,1,강의끝포차,포차,34,18,16,0.4706,8,6,34,6,split,2,true,2,강의끝포차 | 긴테이블집,붙어 앉기 요청 기준으로는 현재 연속 좌석이 부족합니다.
req-00073,3,학생회 행사 후 모임,back_gate,후문,11,22:49,22시대,161,any,같은 매장이면 괜찮음,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,8,28,0.7778,12,8,36,2,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00099,3,과 행사 뒤풀이,campus_nearby,캠퍼스 주변,14,22:49,22시대,155,split_ok,일부 분리 가능,split_only,분리 착석 가능,46.8,1,넓은홀식당,식당형 술집,48,20,28,0.5833,18,12,48,5,split,3,true,1,넓은홀식당,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00080,3,동아리 소모임,station,역 앞,7,23:05,23시대,101,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,41,2,조용한룸,이자카야,30,4,26,0.8667,10,4,30,2,together_single,1,true,2,조용한룸 | 작은잔,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00077,3,조모임 뒤풀이,front_gate,정문,5,23:06,23시대,123,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,42.02,1,강의끝포차,포차,34,6,28,0.8235,8,6,34,2,together_combined,2,true,1,긴테이블집,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00074,3,소규모 술자리,food_street,먹자골목,3,23:16,23시대,82,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,78.42,1,큰마당호프,호프,54,10,44,0.8148,18,6,54,2,together_single,1,true,1,반칸라운지,현재 좌석 점유율이 높습니다.
req-00072,3,친구 모임,back_gate,후문,4,00:11(+1),24시대(0시대),112,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,51.93,3,골목분식포차,분식포차,14,4,10,0.7143,4,2,14,2,split,2,true,1,둥근테이블,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00091,3,소규모 술자리,station,역 앞,4,00:25(+1),24시대(0시대),123,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,80.4,2,조용한룸,이자카야,30,8,22,0.7333,10,6,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00098,3,친구 모임,food_street,먹자골목,4,00:35(+1),24시대(0시대),134,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,92.2,2,반칸라운지,라운지,40,34,6,0.15,20,20,40,7,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00082,3,동아리 소모임,food_street,먹자골목,7,01:07(+1),25시대(1시대),97,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,92.4,2,반칸라운지,라운지,40,36,4,0.1,20,20,40,8,together_single,1,false,0,,현재 빈 테이블 기준으로 8인 긴 테이블 1개 배정이 가능합니다.
req-00070,3,동아리 소모임,back_gate,후문,7,01:26(+1),25시대(1시대),152,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,82.63,1,후문마당,고깃집,36,16,20,0.5556,12,12,36,4,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00078,3,과 행사 뒤풀이,back_gate,후문,11,01:53(+1),25시대(1시대),124,split_ok,일부 분리 가능,split_only,분리 착석 가능,57.2,2,둥근테이블,술집,30,24,6,0.2,4,4,30,7,split,3,true,1,골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00104,4,친구 모임,food_street,먹자골목,4,18:00,18시대,116,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,94,2,반칸라운지,라운지,40,40,0,0,20,20,40,9,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00112,4,동아리 전체 모임,food_street,먹자골목,9,18:01,18시대,137,together,붙어 앉기 선호,inquiry_recommended,문의 권장,48.6,2,반칸라운지,라운지,40,40,0,0,20,20,40,9,together_combined,3,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00108,4,소규모 술자리,back_gate,후문,3,18:33,18시대,125,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,93.6,3,둥근테이블,술집,30,30,0,0,4,4,30,9,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00136,4,학생회 행사 후 모임,back_gate,후문,14,18:58,18시대,138,split_ok,일부 분리 가능,split_only,분리 착석 가능,56.9,1,둥근테이블,술집,30,26,4,0.1333,4,4,30,8,split,4,true,2,후문마당 | 골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 4개로 분리 착석은 가능합니다.
req-00133,4,학생회 행사 후 모임,back_gate,후문,13,19:01,19시대,177,split_ok,일부 분리 가능,split_only,분리 착석 가능,46.9,1,둥근테이블,술집,30,16,14,0.4667,4,4,30,5,split,4,true,2,후문마당 | 골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 4개로 분리 착석은 가능합니다.
req-00128,4,조모임 뒤풀이,food_street,먹자골목,8,19:03,19시대,113,split_ok,일부 분리 가능,split_only,분리 착석 가능,51.37,1,큰마당호프,호프,54,12,42,0.7778,18,6,54,4,split,2,true,2,큰마당호프 | 반칸라운지,현재 좌석 점유율이 높습니다.
req-00127,4,소규모 술자리,food_street,먹자골목,3,19:21,19시대,125,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,45.83,1,큰마당호프,호프,54,6,48,0.8889,18,6,54,3,together_combined,2,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00122,4,과 행사 뒤풀이,food_street,먹자골목,10,19:39,19시대,132,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,반칸라운지,라운지,40,0,40,1,20,0,40,0,none,0,true,2,반칸라운지 | 큰마당호프,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00105,4,학생회 행사 후 모임,front_gate,정문,10,19:40,19시대,120,split_ok,일부 분리 가능,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,0,30,1,10,0,30,0,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00125,4,친구 모임,station,역 앞,2,19:57,19시대,99,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,81.2,2,작은잔,바,18,6,12,0.6667,4,4,18,2,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00114,4,동아리 전체 모임,station,역 앞,13,20:00,20시대,142,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,27.5,1,조용한룸,이자카야,30,2,28,0.9333,10,2,30,1,split,2,true,2,조용한룸 | 작은잔,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00120,4,조모임 뒤풀이,front_gate,정문,8,20:10,20시대,134,together,붙어 앉기 선호,inquiry_recommended,문의 권장,32.02,1,강의끝포차,포차,34,6,28,0.8235,8,6,34,2,together_combined,2,true,2,강의끝포차 | 긴테이블집,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00124,4,동아리 소모임,front_gate,정문,5,20:23,20시대,126,split_ok,일부 분리 가능,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,4,26,0.8667,10,4,30,1,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00135,4,조모임 뒤풀이,food_street,먹자골목,7,20:53,20시대,115,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,81.32,2,큰마당호프,호프,54,28,26,0.4815,18,14,54,7,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00113,4,조모임 뒤풀이,food_street,먹자골목,8,20:58,20시대,131,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,50.44,1,큰마당호프,호프,54,20,34,0.6296,18,12,54,5,together_combined,3,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00115,4,소규모 술자리,back_gate,후문,3,21:02,21시대,131,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,81.8,3,후문마당,고깃집,36,12,24,0.6667,12,12,36,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00132,4,친구 모임,back_gate,후문,2,21:47,21시대,131,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,87,3,둥근테이블,술집,30,20,10,0.3333,4,4,30,6,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00129,4,동아리 소모임,back_gate,후문,8,21:48,21시대,107,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,4,32,0.8889,12,4,36,1,none,0,true,2,후문마당 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00121,4,조모임 뒤풀이,back_gate,후문,6,22:01,22시대,130,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,4,32,0.8889,12,4,36,1,none,0,true,1,후문마당,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00131,4,소규모 술자리,campus_nearby,캠퍼스 주변,2,22:04,22시대,86,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,82,1,넓은홀식당,식당형 술집,48,12,36,0.75,18,6,48,3,together_single,1,false,0,,현재 좌석 점유율이 높습니다.
req-00119,4,소규모 술자리,front_gate,정문,2,22:11,22시대,84,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,76.32,1,강의끝포차,포차,34,6,28,0.8235,8,4,34,3,together_single,1,true,1,긴테이블집,현재 좌석 점유율이 높습니다.
req-00106,4,친구 모임,back_gate,후문,7,22:14,22시대,95,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,4,32,0.8889,12,4,36,1,none,0,true,2,후문마당 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00107,4,친구 모임,food_street,먹자골목,3,22:23,22시대,99,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,79.67,2,큰마당호프,호프,54,12,42,0.7778,18,6,54,4,together_single,1,false,0,,현재 좌석 점유율이 높습니다.
req-00134,4,친구 모임,station,역 앞,6,22:23,22시대,134,split_ok,일부 분리 가능,split_only,분리 착석 가능,52.37,2,작은잔,바,18,10,8,0.4444,4,4,18,3,split,2,false,0,,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00103,4,조모임 뒤풀이,food_street,먹자골목,6,22:27,22시대,134,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,39.33,1,큰마당호프,호프,54,6,48,0.8889,18,6,54,3,together_combined,3,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00110,4,학생회 행사 후 모임,front_gate,정문,9,22:27,22시대,111,split_ok,일부 분리 가능,split_only,분리 착석 가능,45.54,1,강의끝포차,포차,34,14,20,0.5882,8,8,34,4,split,3,true,1,긴테이블집,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00109,4,조모임 뒤풀이,front_gate,정문,5,22:59,22시대,92,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,38.6,2,강의끝포차,포차,34,0,34,1,8,0,34,0,together_single,1,true,2,강의끝포차 | 긴테이블집,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00118,4,친구 모임,front_gate,정문,8,23:15,23시대,92,together,붙어 앉기 선호,inquiry_recommended,문의 권장,39.8,2,긴테이블집,한식주점,30,10,20,0.6667,10,10,30,1,together_single,1,true,1,강의끝포차,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00123,4,친구 모임,back_gate,후문,2,23:16,23시대,83,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,81.4,3,둥근테이블,술집,30,10,20,0.6667,4,4,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00116,4,친구 모임,front_gate,정문,3,23:39,23시대,80,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,82.04,2,강의끝포차,포차,34,12,22,0.6471,8,6,34,3,together_single,1,true,1,긴테이블집,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00126,4,친구 모임,station,역 앞,3,00:29(+1),24시대(0시대),83,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,51.57,2,작은잔,바,18,4,14,0.7778,4,2,18,2,split,2,false,0,,현재 좌석 점유율이 높습니다.
req-00117,4,조모임 뒤풀이,back_gate,후문,7,00:34(+1),24시대(0시대),150,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,78.1,1,후문마당,고깃집,36,12,24,0.6667,12,12,36,3,together_combined,2,true,2,둥근테이블 | 골목분식포차,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00111,4,친구 모임,back_gate,후문,4,00:49(+1),24시대(0시대),109,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,87.33,3,후문마당,고깃집,36,16,20,0.5556,12,12,36,4,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00130,4,소규모 술자리,front_gate,정문,3,00:54(+1),24시대(0시대),87,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,87.95,2,강의끝포차,포차,34,18,16,0.4706,8,8,34,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
